1649048465,2022,4,4,700,49.00
1649044865,2022,4,4,600,49.00
1649041265,2022,4,4,500,49.00
1649037665,2022,4,4,400,49.00
1649034065,2022,4,4,300,49.00
1649030466,2022,4,4,200,49.00
1649026865,2022,4,4,100,49.00
1649023265,2022,4,4,0,49.00
1649019665,2022,4,3,2300,49.00
1649016065,2022,4,3,2200,49.00
1649012465,2022,4,3,2100,49.00
1649008865,2022,4,3,2000,49.00
1649005265,2022,4,3,1900,49.00
1649001665,2022,4,3,1800,49.00
1648998065,2022,4,3,1700,49.00
1648994465,2022,4,3,1600,49.00
1648990866,2022,4,3,1500,49.00
1648987265,2022,4,3,1400,49.00
1648983666,2022,4,3,1300,49.00
1648980065,2022,4,3,1200,49.00
1648976466,2022,4,3,1100,49.00
1648972865,2022,4,3,1000,49.00
1648969265,2022,4,3,900,49.00
1648965665,2022,4,3,800,49.00
1648962066,2022,4,3,700,49.00
1648958465,2022,4,3,600,49.00
1648954865,2022,4,3,500,49.00
1648951265,2022,4,3,400,49.00
1648947665,2022,4,3,300,49.00
1648944065,2022,4,3,200,49.00
1648940465,2022,4,3,100,49.00
1648936865,2022,4,3,0,49.00
1648933266,2022,4,2,2300,49.00
1648929665,2022,4,2,2200,49.00
1648926065,2022,4,2,2100,49.00
1648922465,2022,4,2,2000,49.00
1648918865,2022,4,2,1900,49.00
1648915265,2022,4,2,1800,49.00
1648911665,2022,4,2,1700,49.00
1648908065,2022,4,2,1600,49.00
1648904465,2022,4,2,1500,49.00
1648900865,2022,4,2,1400,49.00
1648897265,2022,4,2,1300,49.00
1648893666,2022,4,2,1200,49.00
1648890065,2022,4,2,1100,49.00
1648886465,2022,4,2,1000,49.00
1648882865,2022,4,2,900,49.00
1648879265,2022,4,2,800,49.00
1648875666,2022,4,2,700,49.00
1648872066,2022,4,2,600,49.00
1648868465,2022,4,2,500,49.00
1648864865,2022,4,2,400,49.00
1648861266,2022,4,2,300,49.00
1648857665,2022,4,2,200,49.00
1648854066,2022,4,2,100,51.00
1648850466,2022,4,2,0,51.00
1648846865,2022,4,1,2300,51.00
1648843265,2022,4,1,2200,50.00
1648839665,2022,4,1,2100,50.00
1648836066,2022,4,1,2000,49.00
1648832466,2022,4,1,1900,49.00
1648828865,2022,4,1,1800,50.00
1648825265,2022,4,1,1700,51.00
1648821666,2022,4,1,1600,51.00
1648818065,2022,4,1,1500,51.00
1648814466,2022,4,1,1400,51.00
1648810865,2022,4,1,1300,51.00
1648807265,2022,4,1,1200,51.00
1648803665,2022,4,1,1100,51.00
1648800065,2022,4,1,1000,51.00
1648796466,2022,4,1,900,51.00
1648792865,2022,4,1,800,51.00
1648789265,2022,4,1,700,51.00
1648785665,2022,4,1,600,51.00
1648782065,2022,4,1,500,51.00
1648778465,2022,4,1,400,51.00
1648774865,2022,4,1,300,51.00
1648771265,2022,4,1,200,50.00
1648767665,2022,4,1,100,50.00
1648764065,2022,4,1,0,51.00
1648760465,2022,3,31,2300,51.00
1648756865,2022,3,31,2200,52.00
1648753265,2022,3,31,2100,52.00
1648749665,2022,3,31,2000,53.00
1648746065,2022,3,31,1900,53.00
1648742465,2022,3,31,1800,54.00
1648738865,2022,3,31,1700,53.00
1648735265,2022,3,31,1600,54.00
1648731666,2022,3,31,1500,53.00
1648728065,2022,3,31,1400,53.00
1648724465,2022,3,31,1300,53.00
1648720865,2022,3,31,1200,53.00
1648717265,2022,3,31,1100,53.00
1648713665,2022,3,31,1000,53.00
1648710065,2022,3,31,900,53.00
1648706465,2022,3,31,800,53.00
1648702865,2022,3,31,700,53.00
1648699265,2022,3,31,600,53.00
1648695666,2022,3,31,500,53.00
1648692065,2022,3,31,400,53.00
1648688465,2022,3,31,300,53.00
1648684865,2022,3,31,200,53.00
1648681266,2022,3,31,100,53.00
1648677665,2022,3,31,0,53.00
1648674065,2022,3,30,2300,53.00
1648670465,2022,3,30,2200,53.00
1648666865,2022,3,30,2100,53.00
1648663265,2022,3,30,2000,54.00
1648659665,2022,3,30,1900,54.00
1648656065,2022,3,30,1800,54.00
1648652465,2022,3,30,1700,55.00
1648648866,2022,3,30,1600,54.00
1648645266,2022,3,30,1500,55.00
1648641666,2022,3,30,1400,55.00
1648638065,2022,3,30,1300,55.00
1648634466,2022,3,30,1200,55.00
1648630865,2022,3,30,1100,55.00
1648627265,2022,3,30,1000,55.00
1648623665,2022,3,30,900,55.00
1648620065,2022,3,30,800,55.00
1648616465,2022,3,30,700,55.00
1648612865,2022,3,30,600,55.00
1648609265,2022,3,30,500,55.00
1648605666,2022,3,30,400,55.00
1648602065,2022,3,30,300,55.00
1648598465,2022,3,30,200,55.00
1648594865,2022,3,30,100,55.00
1648591265,2022,3,30,0,55.00
1648587665,2022,3,29,2300,55.00
1648584065,2022,3,29,2200,55.00
1648580465,2022,3,29,2100,54.00
1648576865,2022,3,29,2000,53.00
1648573265,2022,3,29,1900,52.00
1648569665,2022,3,29,1800,53.00
1648566065,2022,3,29,1700,52.00
1648562465,2022,3,29,1600,52.00
1648558866,2022,3,29,1500,49.00
1648555265,2022,3,29,1400,49.00
1648551665,2022,3,29,1300,49.00
1648548066,2022,3,29,1200,49.00
1648544465,2022,3,29,1100,49.00
1648540865,2022,3,29,1000,49.00
1648537265,2022,3,29,900,49.00
1648533666,2022,3,29,800,49.00
1648530065,2022,3,29,700,49.00
1648526465,2022,3,29,600,49.00
1648522865,2022,3,29,500,49.00
1648519265,2022,3,29,400,49.00
1648515666,2022,3,29,300,49.00
1648512065,2022,3,29,200,49.00
1648508465,2022,3,29,100,49.00
1648504865,2022,3,29,0,49.00
1648501266,2022,3,28,2300,49.00
1648497665,2022,3,28,2200,49.00
1648494065,2022,3,28,2100,49.00
1648490465,2022,3,28,2000,48.00
1648486865,2022,3,28,1900,47.00
1648483265,2022,3,28,1800,47.00
1648479665,2022,3,28,1700,47.00
1648476065,2022,3,28,1600,47.00
1648472465,2022,3,28,1500,46.00
1648468865,2022,3,28,1400,46.00
1648465266,2022,3,28,1300,46.00
1648461665,2022,3,28,1200,46.00
1648458065,2022,3,28,1100,46.00
1648454465,2022,3,28,1000,46.00
1648450865,2022,3,28,900,46.00
1648447265,2022,3,28,800,46.00
1648443665,2022,3,28,700,46.00
1648440065,2022,3,28,600,46.00
1648436465,2022,3,28,500,46.00
1648432865,2022,3,28,400,46.00
1648429265,2022,3,28,300,46.00
1648425665,2022,3,28,200,46.00
1648422066,2022,3,28,100,46.00
1648418465,2022,3,28,0,46.00
1648414865,2022,3,27,2300,46.00
1648411265,2022,3,27,2200,46.00
1648407665,2022,3,27,2100,46.00
1648404065,2022,3,27,2000,46.00
1648400465,2022,3,27,1900,46.00
1648396866,2022,3,27,1800,46.00
1648393265,2022,3,27,1700,46.00
1648389665,2022,3,27,1600,46.00
1648386065,2022,3,27,1500,46.00
1648382465,2022,3,27,1400,46.00
1648378865,2022,3,27,1300,46.00
1648375265,2022,3,27,1200,46.00
1648371665,2022,3,27,1100,46.00
1648368066,2022,3,27,1000,46.00
1648364465,2022,3,27,900,46.00
1648360865,2022,3,27,800,46.00
1648357266,2022,3,27,700,46.00
1648353665,2022,3,27,600,46.00
1648350065,2022,3,27,500,46.00
1648346465,2022,3,27,400,46.00
1648342865,2022,3,27,300,46.00
1648339265,2022,3,27,100,46.00
1648335665,2022,3,27,0,46.00
1648332065,2022,3,26,2300,46.00
1648328465,2022,3,26,2200,46.00
1648324865,2022,3,26,2100,46.00
1648321265,2022,3,26,2000,46.00
1648317666,2022,3,26,1900,46.00
1648314065,2022,3,26,1800,46.00
1648310466,2022,3,26,1700,46.00
1648306865,2022,3,26,1600,46.00
1648303265,2022,3,26,1500,46.00
1648299665,2022,3,26,1400,46.00
1648296066,2022,3,26,1300,46.00
1648292465,2022,3,26,1200,46.00
1648288866,2022,3,26,1100,46.00
1648285265,2022,3,26,1000,46.00
1648281665,2022,3,26,900,46.00
1648278065,2022,3,26,800,46.00
1648274465,2022,3,26,700,46.00
1648270865,2022,3,26,600,46.00
1648267265,2022,3,26,500,46.00
1648263665,2022,3,26,400,46.00
1648260065,2022,3,26,300,46.00
1648256465,2022,3,26,200,46.00
1648252865,2022,3,26,100,46.00
1648249265,2022,3,26,0,46.00
1648245666,2022,3,25,2300,46.00
1648242065,2022,3,25,2200,46.00
1648238465,2022,3,25,2100,46.00
1648234865,2022,3,25,2000,46.00
1648231265,2022,3,25,1900,45.00
1648227665,2022,3,25,1800,46.00
1648224065,2022,3,25,1700,46.00
1648220465,2022,3,25,1600,47.00
1648216865,2022,3,25,1500,47.00
1648213265,2022,3,25,1400,46.00
1648209665,2022,3,25,1300,46.00
1648206065,2022,3,25,1200,46.00
1648202465,2022,3,25,1100,46.00
1648198865,2022,3,25,1000,46.00
1648195265,2022,3,25,900,46.00
1648191665,2022,3,25,800,46.00
1648188065,2022,3,25,700,46.00
1648184465,2022,3,25,600,46.00
1648180865,2022,3,25,500,46.00
1648177265,2022,3,25,400,46.00
1648173665,2022,3,25,300,46.00
1648170065,2022,3,25,200,46.00
1648166466,2022,3,25,100,46.00
1648162865,2022,3,25,0,46.00
1648159265,2022,3,24,2300,46.00
1648155666,2022,3,24,2200,46.00
1648152065,2022,3,24,2100,45.00
1648148466,2022,3,24,2000,44.00
1648144865,2022,3,24,1900,45.00
1648141265,2022,3,24,1800,45.00
1648137665,2022,3,24,1700,46.00
1648134066,2022,3,24,1600,45.00
1648130465,2022,3,24,1500,45.00
1648126865,2022,3,24,1400,43.00
1648123265,2022,3,24,1300,43.00
1648119666,2022,3,24,1200,43.00
1648116065,2022,3,24,1100,43.00
1648112465,2022,3,24,1000,43.00
1648108866,2022,3,24,900,43.00
1648105265,2022,3,24,800,43.00
1648101665,2022,3,24,700,43.00
1648098065,2022,3,24,600,43.00
1648094465,2022,3,24,500,43.00
1648090865,2022,3,24,400,43.00
1648087265,2022,3,24,300,43.00
1648083666,2022,3,24,200,43.00
1648080065,2022,3,24,100,42.00
1648076470,2022,3,24,0,42.00
1647986465,2022,3,22,2300,43.00
1647982865,2022,3,22,2200,43.00
1647979265,2022,3,22,2100,43.00
1647975665,2022,3,22,2000,43.00
1647972066,2022,3,22,1900,43.00
1647968466,2022,3,22,1800,42.00
1647964865,2022,3,22,1700,42.00
1647961265,2022,3,22,1600,42.00
1647957665,2022,3,22,1500,42.00
1647954073,2022,3,22,1400,38.00
1647950465,2022,3,22,1300,38.00
1647946865,2022,3,22,1200,38.00
1647943265,2022,3,22,1100,38.00
1647939665,2022,3,22,1000,38.00
1647936065,2022,3,22,900,38.00
1647932466,2022,3,22,800,38.00
1647928865,2022,3,22,700,38.00
1647925266,2022,3,22,600,38.00
1647921665,2022,3,22,500,38.00
1647918065,2022,3,22,400,38.00
1647914465,2022,3,22,300,38.00
1647910866,2022,3,22,200,38.00
1647907265,2022,3,22,100,38.00
1647903665,2022,3,22,0,38.00
1647900066,2022,3,21,2300,38.00
1647896466,2022,3,21,2200,38.00
1647892865,2022,3,21,2100,37.00
1647889266,2022,3,21,2000,38.00
1647885665,2022,3,21,1900,37.00
1647882065,2022,3,21,1800,39.00
1647878465,2022,3,21,1700,39.00
1647874866,2022,3,21,1600,39.00
1647871266,2022,3,21,1500,40.00
1647867665,2022,3,21,1400,37.00
1647864066,2022,3,21,1300,38.00
1647860465,2022,3,21,1200,38.00
1647856865,2022,3,21,1100,37.00
1647853266,2022,3,21,1000,38.00
1647849666,2022,3,21,900,37.00
1647846065,2022,3,21,800,37.00
1647842465,2022,3,21,700,37.00
1647838866,2022,3,21,600,37.00
1647835266,2022,3,21,500,37.00
1647831666,2022,3,21,400,37.00
1647828065,2022,3,21,300,37.00
1647824466,2022,3,21,200,37.00
1647820865,2022,3,21,100,37.00
1647817265,2022,3,21,0,37.00
1647813666,2022,3,20,2300,37.00
1647810065,2022,3,20,2200,37.00
1647806466,2022,3,20,2100,37.00
1647802866,2022,3,20,2000,37.00
1647799265,2022,3,20,1900,37.00
1647795665,2022,3,20,1800,37.00
1647792065,2022,3,20,1700,37.00
1647788466,2022,3,20,1600,37.00
1647784866,2022,3,20,1500,37.00
1647781265,2022,3,20,1400,37.00
1647777665,2022,3,20,1300,37.00
1647774065,2022,3,20,1200,37.00
1647770465,2022,3,20,1100,37.00
1647766865,2022,3,20,1000,37.00
1647763266,2022,3,20,900,37.00
1647759665,2022,3,20,800,37.00
1647756066,2022,3,20,700,37.00
1647752465,2022,3,20,600,37.00
1647748865,2022,3,20,500,37.00
1647745265,2022,3,20,400,37.00
1647741665,2022,3,20,300,37.00
1647738066,2022,3,20,200,37.00
1647734465,2022,3,20,100,37.00
1647730866,2022,3,20,0,37.00
1647727265,2022,3,19,2300,37.00
1647723666,2022,3,19,2200,37.00
1647720065,2022,3,19,2100,37.00
1647716465,2022,3,19,2000,37.00
1647712865,2022,3,19,1900,37.00
1647709266,2022,3,19,1800,37.00
1647705666,2022,3,19,1700,37.00
1647702066,2022,3,19,1600,37.00
1647698465,2022,3,19,1500,37.00
1647694866,2022,3,19,1400,37.00
1647691266,2022,3,19,1300,37.00
1647687666,2022,3,19,1200,37.00
1647684065,2022,3,19,1100,37.00
1647680466,2022,3,19,1000,37.00
1647676865,2022,3,19,900,37.00
1647673265,2022,3,19,800,37.00
1647669665,2022,3,19,700,37.00
1647666065,2022,3,19,600,37.00
1647662465,2022,3,19,500,37.00
1647658865,2022,3,19,400,37.00
1647655265,2022,3,19,300,37.00
1647651665,2022,3,19,200,37.00
1647648065,2022,3,19,100,38.00
1647644465,2022,3,19,0,38.00
1647640865,2022,3,18,2300,37.00
1647637265,2022,3,18,2200,37.00
1647633665,2022,3,18,2100,37.00
1647630065,2022,3,18,2000,35.00
1647626465,2022,3,18,1900,35.00
1647622865,2022,3,18,1800,35.00
1647619266,2022,3,18,1700,33.00
1647615665,2022,3,18,1600,33.00
1647612065,2022,3,18,1500,33.00
1647608466,2022,3,18,1400,26.00
1647604866,2022,3,18,1300,26.00
1647601266,2022,3,18,1200,26.00
1647597665,2022,3,18,1100,26.00
1647594065,2022,3,18,1000,26.00
1647590466,2022,3,18,900,26.00
1647586865,2022,3,18,800,26.00
1647583265,2022,3,18,700,26.00
1647579665,2022,3,18,600,26.00
1647576066,2022,3,18,500,26.00
1647572465,2022,3,18,400,26.00
1647568865,2022,3,18,300,26.00
1647565265,2022,3,18,200,26.00
1647561666,2022,3,18,100,29.00
1647558066,2022,3,18,0,29.00
1647554466,2022,3,17,2300,26.00
1647550865,2022,3,17,2200,26.00
1647547266,2022,3,17,2100,25.00
1647543665,2022,3,17,2000,24.00
1647540066,2022,3,17,1900,24.00
1647536466,2022,3,17,1800,23.00
1647532865,2022,3,17,1700,22.00
1647529265,2022,3,17,1600,22.00
1647525665,2022,3,17,1500,22.00
1647522066,2022,3,17,1400,22.00
1647518466,2022,3,17,1300,22.00
1647514866,2022,3,17,1200,22.00
1647511265,2022,3,17,1100,22.00
1647507665,2022,3,17,1000,22.00
1647504065,2022,3,17,900,22.00
1647500466,2022,3,17,800,22.00
1647496865,2022,3,17,700,22.00
1647493265,2022,3,17,600,22.00
1647489665,2022,3,17,500,22.00
1647486065,2022,3,17,400,22.00
1647482465,2022,3,17,300,22.00
1647478866,2022,3,17,200,22.00
1647475265,2022,3,17,100,26.00
1647471665,2022,3,17,0,26.00
1647468065,2022,3,16,2300,22.00
1647464466,2022,3,16,2200,22.00
1647460865,2022,3,16,2100,22.00
1647457265,2022,3,16,2000,18.00
1647453665,2022,3,16,1900,20.00
1647450066,2022,3,16,1800,21.00
1647446465,2022,3,16,1700,20.00
1647442866,2022,3,16,1600,21.00
1647439265,2022,3,16,1500,20.00
1647435665,2022,3,16,1400,19.00
1647432065,2022,3,16,1300,19.00
1647428466,2022,3,16,1200,19.00
1647424865,2022,3,16,1100,19.00
1647421265,2022,3,16,1000,19.00
1647417665,2022,3,16,900,19.00
1647414065,2022,3,16,800,19.00
1647410466,2022,3,16,700,19.00
1647406865,2022,3,16,600,19.00
1647403265,2022,3,16,500,19.00
1647399665,2022,3,16,400,19.00
1647396065,2022,3,16,300,19.00
1647392465,2022,3,16,200,19.00
1647388865,2022,3,16,100,22.00
1647385266,2022,3,16,0,22.00
1647381665,2022,3,15,2300,19.00
1647378066,2022,3,15,2200,19.00
1647374466,2022,3,15,2100,18.00
1647370865,2022,3,15,2000,18.00
1647367266,2022,3,15,1900,18.00
1647363665,2022,3,15,1800,18.00
1647360066,2022,3,15,1700,18.00
1647356466,2022,3,15,1600,18.00
1647352865,2022,3,15,1500,17.00
1647349266,2022,3,15,1400,16.00
1647345666,2022,3,15,1300,16.00
1647342065,2022,3,15,1200,16.00
1647338465,2022,3,15,1100,16.00
1647334866,2022,3,15,1000,16.00
1647331266,2022,3,15,900,16.00
1647327665,2022,3,15,800,16.00
1647324066,2022,3,15,700,16.00
1647320465,2022,3,15,600,16.00
1647316866,2022,3,15,500,16.00
1647313265,2022,3,15,400,16.00
1647309665,2022,3,15,300,16.00
1647306065,2022,3,15,200,16.00
1647302465,2022,3,15,100,16.00
1647298865,2022,3,15,0,16.00
1647295265,2022,3,14,2300,15.00
1647291665,2022,3,14,2200,15.00
1647288066,2022,3,14,2100,15.00
1647284466,2022,3,14,2000,15.00
1647280865,2022,3,14,1900,15.00
1647277265,2022,3,14,1800,16.00
1647273665,2022,3,14,1700,17.00
1647270065,2022,3,14,1600,18.00
1647266465,2022,3,14,1500,16.00
1647262865,2022,3,14,1400,13.00
1647259265,2022,3,14,1300,13.00
1647255666,2022,3,14,1200,13.00
1647252065,2022,3,14,1100,14.00
1647248465,2022,3,14,1000,14.00
1647244865,2022,3,14,900,14.00
1647241265,2022,3,14,800,14.00
1647237666,2022,3,14,700,14.00
1647234065,2022,3,14,600,14.00
1647230465,2022,3,14,500,14.00
1647226865,2022,3,14,400,14.00
1647223265,2022,3,14,300,14.00
1647219666,2022,3,14,200,14.00
1647216065,2022,3,14,100,14.00
1647212466,2022,3,14,0,14.00
1647208865,2022,3,13,2300,14.00
1647205265,2022,3,13,2200,14.00
1647201665,2022,3,13,2100,14.00
1647198066,2022,3,13,2000,14.00
1647194465,2022,3,13,1900,14.00
1647190865,2022,3,13,1800,14.00
1647187265,2022,3,13,1700,14.00
1647183665,2022,3,13,1600,14.00
1647180066,2022,3,13,1500,14.00
1647176465,2022,3,13,1400,14.00
1647172865,2022,3,13,1300,14.00
1647169265,2022,3,13,1200,14.00
1647165665,2022,3,13,1100,14.00
1647162065,2022,3,13,1000,14.00
1647158466,2022,3,13,900,14.00
1647154865,2022,3,13,800,14.00
1647151265,2022,3,13,700,14.00
1647147665,2022,3,13,600,14.00
1647144065,2022,3,13,500,14.00
1647140465,2022,3,13,400,14.00
1647136865,2022,3,13,300,14.00
1647133265,2022,3,13,200,14.00
1647129665,2022,3,13,100,14.00
1647126066,2022,3,13,0,14.00
1647122465,2022,3,12,2300,14.00
1647118865,2022,3,12,2200,14.00
1647115265,2022,3,12,2100,14.00
1647111665,2022,3,12,2000,14.00
1647108065,2022,3,12,1900,14.00
1647104466,2022,3,12,1800,14.00
1647100865,2022,3,12,1700,14.00
1647097265,2022,3,12,1600,14.00
1647093665,2022,3,12,1500,14.00
1647090065,2022,3,12,1400,14.00
1647086466,2022,3,12,1300,14.00
1647082865,2022,3,12,1200,14.00
1647079266,2022,3,12,1100,14.00
1647075665,2022,3,12,1000,14.00
1647072066,2022,3,12,900,14.00
1647068465,2022,3,12,800,14.00
1647064866,2022,3,12,700,14.00
1647061266,2022,3,12,600,14.00
1647057666,2022,3,12,500,14.00
1647054066,2022,3,12,400,14.00
1647050465,2022,3,12,300,14.00
1647046865,2022,3,12,200,13.00
1647043266,2022,3,12,100,13.00
1647039665,2022,3,12,0,14.00
1647036065,2022,3,11,2300,14.00
1647032466,2022,3,11,2200,14.00
1647028866,2022,3,11,2100,13.00
1647025266,2022,3,11,2000,14.00
1647021665,2022,3,11,1900,13.00
1647018065,2022,3,11,1800,14.00
1647014465,2022,3,11,1700,15.00
1647010865,2022,3,11,1600,16.00
1647007265,2022,3,11,1500,15.00
1647003666,2022,3,11,1400,15.00
1647000066,2022,3,11,1300,15.00
1646996466,2022,3,11,1200,15.00
1646992866,2022,3,11,1100,15.00
1646989265,2022,3,11,1000,15.00
1646985666,2022,3,11,900,15.00
1646982066,2022,3,11,800,15.00
1646978465,2022,3,11,700,15.00
1646974865,2022,3,11,600,15.00
1646971266,2022,3,11,500,15.00
1646967665,2022,3,11,400,15.00
1646964066,2022,3,11,300,15.00
1646960466,2022,3,11,200,15.00
1646956865,2022,3,11,100,15.00
1646953266,2022,3,11,0,15.00
1646949665,2022,3,10,2300,15.00
1646946065,2022,3,10,2200,15.00
1646942465,2022,3,10,2100,15.00
1646938865,2022,3,10,2000,15.00
1646935265,2022,3,10,1900,15.00
1646931665,2022,3,10,1800,15.00
1646928065,2022,3,10,1700,15.00
1646924465,2022,3,10,1600,15.00
1646920866,2022,3,10,1500,17.00
1646917265,2022,3,10,1400,17.00
1646913666,2022,3,10,1300,17.00
1646910066,2022,3,10,1200,17.00
1646906465,2022,3,10,1100,17.00
1646902865,2022,3,10,1000,17.00
1646899266,2022,3,10,900,17.00
1646895665,2022,3,10,800,17.00
1646892065,2022,3,10,700,17.00
1646888466,2022,3,10,600,17.00
1646884865,2022,3,10,500,17.00
1646881265,2022,3,10,400,17.00
1646877666,2022,3,10,300,17.00
1646874066,2022,3,10,200,19.00
1646870466,2022,3,10,100,19.00
1646866866,2022,3,10,0,16.00
1646863265,2022,3,9,2300,16.00
1646859665,2022,3,9,2200,16.00
1646856065,2022,3,9,2100,16.00
1646852465,2022,3,9,2000,16.00
1646848865,2022,3,9,1900,16.00
1646845265,2022,3,9,1800,16.00
1646841665,2022,3,9,1700,16.00
1646838066,2022,3,9,1600,16.00
1646834465,2022,3,9,1500,13.00
1646830865,2022,3,9,1400,13.00
1646827266,2022,3,9,1300,13.00
1646823666,2022,3,9,1200,13.00
1646820065,2022,3,9,1100,13.00
1646816465,2022,3,9,1000,13.00
1646812865,2022,3,9,900,13.00
1646809265,2022,3,9,800,13.00
1646805665,2022,3,9,700,13.00
1646802065,2022,3,9,600,13.00
1646798466,2022,3,9,500,13.00
1646794865,2022,3,9,400,13.00
1646791265,2022,3,9,300,13.00
1646787666,2022,3,9,200,13.00
1646784065,2022,3,9,100,13.00
1646780466,2022,3,9,0,13.00
1646776866,2022,3,8,2300,13.00
1646773265,2022,3,8,2200,13.00
1646769666,2022,3,8,2100,14.00
1646766065,2022,3,8,2000,14.00
1646762465,2022,3,8,1900,15.00
1646758865,2022,3,8,1800,13.00
1646755265,2022,3,8,1700,13.00
1646751665,2022,3,8,1600,14.00
1646748066,2022,3,8,1500,11.00
1646744466,2022,3,8,1400,11.00
1646740865,2022,3,8,1300,13.00
1646737265,2022,3,8,1200,13.00
1646733665,2022,3,8,1100,13.00
1646730065,2022,3,8,1000,13.00
1646726465,2022,3,8,900,13.00
1646722865,2022,3,8,800,13.00
1646719265,2022,3,8,700,13.00
1646715666,2022,3,8,600,13.00
1646712065,2022,3,8,500,13.00
1646708465,2022,3,8,400,13.00
